UNITID,OPEID,INSTNM,CITY,Year,UGDS,MAIN,NUMBRANCH,HIGHDEG,REGION,LOCALE,LOCALE2,CCSIZSET,PCTPELL,AVGFACSAL,PFTFAC,PRGMOFR,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF,ADMCON7,MDCOST_ALL,MDEARN_ALL,UGDS_WOMEN,UGDS_MEN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,MD_EARN_WNE_P10,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,OPENADMP
141574,00161000,University of Hawaii at Manoa,Honolulu,2003,13069,1,1,4,8,NA,NA,NA,NA,7302,0.7415,NA,1017,6043,7474,1409,1409,1,NA,NA,0.5573,0.4427,0.7278,1074,23,NA,0.54,NA,3464,9944,NA,NA,NA,NA,2
142115,00161600,Boise State University,Boise,2003,15396,1,1,4,7,NA,NA,NA,NA,5383,0.5606,NA,974,4406,4406,3532,3532,1,NA,NA,0.5429,0.4571,0.8452,1049,23,NA,0.3403,NA,3251,9971,NA,NA,NA,NA,2
142285,00162600,University of Idaho,Moscow,2003,9047,1,1,4,7,NA,NA,NA,NA,6108,0.8407,NA,1248,4868,4868,3186,3186,1,NA,NA,0.4508,0.5492,0.8059,1087,23,NA,0.5316,NA,3348,10740,NA,NA,NA,NA,2
144050,00177400,University of Chicago,Chicago,2003,4325,1,1,4,3,NA,NA,NA,NA,10826,0.8088,NA,850,9165,7500,1472,1472,1,NA,NA,0.5068,0.4932,0.3962,1377,30,NA,0.8709,NA,29238,29238,NA,NA,NA,NA,2
145637,00177500,University of Illinois Urbana-Champaign,Champaign,2003,28230,1,1,4,3,NA,NA,NA,NA,8237,0.8856,NA,782,6618,6618,2476,2476,1,NA,NA,0.4715,0.5285,0.6016,1245,28,NA,0.8072,NA,7010,18046,NA,NA,NA,NA,2
146719,00171000,Loyola University Chicago,Chicago,2003,7320,1,1,4,3,NA,NA,NA,NA,7386,1,NA,800,7900,7650,1600,1600,1,NA,NA,0.6602,0.3398,0.7581,1135,25,NA,0.6779,NA,20544,20544,NA,NA,NA,NA,2
147703,00173700,Northern Illinois University,Dekalb,2003,18266,1,1,4,3,NA,NA,NA,NA,6071,0.7869,NA,900,4950,5498,2028,2028,1,NA,NA,0.5267,0.4733,0.6909,1050,23,NA,0.5286,NA,5853,9810,NA,NA,NA,NA,2
147767,00173900,Northwestern University,Evanston,2003,8228,1,1,4,3,NA,NA,NA,NA,11426,0.8424,NA,1326,8967,8967,2076,2550,1,NA,NA,0.5315,0.4685,0.3291,1379,31,NA,0.9312,NA,28524,28524,NA,NA,NA,NA,2
150136,00178600,Ball State University,Muncie,2003,17660,1,1,4,3,NA,NA,NA,NA,5732,0.7684,NA,860,5980,5980,2130,2130,1,NA,NA,0.5313,0.4687,0.7608,1030,NA,NA,0.4935,NA,5930,14348,NA,NA,NA,NA,2
151351,00180900,Indiana University-Bloomington,Bloomington,2003,29768,1,1,4,3,NA,NA,NA,NA,8158,0.8414,NA,740,7000,7000,2950,2950,1,NA,NA,0.5236,0.4764,0.8113,1112,25,NA,0.7157,NA,6517,17552,NA,NA,NA,NA,2
152080,00184000,University of Notre Dame,Notre Dame,2003,8303,1,1,4,3,NA,NA,NA,NA,9738,0.7203,NA,850,6930,6930,1400,1400,1,NA,NA,0.4654,0.5346,0.2914,1376,32,NA,0.9459,NA,27612,27612,NA,NA,NA,NA,2
152390,00183600,Saint Mary's College,Notre Dame,2003,1444,1,1,3,3,NA,NA,NA,NA,6044,0.9832,NA,1000,7289,4500,1575,2000,1,NA,NA,1,0,0.8166,1122,25,NA,0.7976,NA,21974,21974,NA,NA,NA,NA,2
153269,00186000,Drake University,Des Moines,2003,2632,1,1,4,4,NA,NA,NA,NA,6471,1,NA,700,5700,5700,2125,2125,1,NA,NA,0.5802,0.4198,0.834,1169,26,NA,0.6997,NA,19420,19420,NA,NA,NA,NA,2
153384,00186800,Grinnell College,Grinnell,2003,1524,1,1,3,4,NA,NA,NA,NA,7287,0.8732,NA,400,6570,6570,400,400,1,NA,NA,0.54990000000000006,0.4501,0.6318,1319,29,NA,0.8523,NA,24490,24490,NA,NA,NA,NA,2
153603,00186900,Iowa State University,Ames,2003,21813,1,1,4,4,NA,NA,NA,NA,7521,0.853,NA,820,5740,6957,2865,3822,1,NA,NA,0.4369,0.5631,0.8983,1136,25,NA,0.6573,NA,4342,13684,NA,NA,NA,NA,2
153658,00189200,University of Iowa,Iowa City,2003,19401,1,1,4,4,NA,NA,NA,NA,8621,0.8486,NA,840,5701,5940,2870,3220,1,NA,NA,0.5408,0.4592,0.8232,1133,25,NA,0.6452,NA,4993,15285,NA,NA,NA,NA,2
155317,00194800,University of Kansas,Lawrence,2003,20347,1,1,4,4,NA,NA,NA,NA,7173,0.7481,NA,750,4822,4871,3279,3279,1,NA,NA,0.5111,0.4889,0.6746,1105,24,NA,0.5806,NA,4101,11577,NA,NA,NA,NA,2
155399,00192800,Kansas State University,Manhattan,2003,18867,1,1,4,4,NA,NA,NA,NA,6543,0.8719,NA,718,5370,5000,3526,3526,1,NA,NA,0.4826,0.5174,0.5956,1030,22,NA,0.5616,NA,4060,11950,NA,NA,NA,NA,2
155900,00194000,Southwestern College,Winfield,2003,1132,1,1,4,4,NA,NA,NA,NA,4406,0.3507,NA,600,4942,5568,3951,4968,1,NA,NA,0.4717,0.5283,0.713,1026,23,NA,0.5442,NA,14618,14618,NA,NA,NA,NA,2
157085,00198900,University of Kentucky,Lexington,2003,17751,1,1,4,5,NA,NA,NA,NA,7389,0.7336,NA,600,5950,5950,1738,1738,1,NA,NA,0.5165,0.4835,0.8165,1100,24,NA,0.6109,NA,4547,11227,NA,NA,NA,NA,2
157289,00199900,University of Louisville,Louisville,2003,13460,1,1,4,5,NA,NA,NA,NA,7271,0.6234,NA,700,6672,6672,4824,4824,1,NA,NA,0.5291,0.4709,0.7682,1070,23,NA,0.347,NA,4450,12166,NA,NA,NA,NA,2
157951,00200200,Western Kentucky University,Bowling Green,2003,15048,1,1,4,5,NA,NA,NA,NA,5667,0.5608,NA,600,4620,4620,1600,3356,1,NA,NA,0.5888,0.4112,0.93,972,21,NA,0.415,NA,3650,8498,NA,NA,NA,NA,2
159391,00201000,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,2003,25484,1,1,4,5,NA,NA,NA,NA,6930,0.8424,NA,1000,5216,7626,2364,2802,1,NA,NA,0.523,0.477,0.7684,1125,25,NA,0.5748,NA,3910,9210,NA,NA,NA,NA,2
159647,00200800,Louisiana Tech University,Ruston,2003,9543,1,1,4,5,NA,NA,NA,NA,5707,0.8056,NA,900,3675,7020,2364,2808,2,NA,NA,0.4814,0.5186,0.9167,1010,22,NA,0.4881,NA,3581,8606,NA,NA,NA,NA,2
159993,00202000,University of Louisiana at Monroe,Monroe,2003,7116,1,1,4,5,NA,NA,NA,NA,5184,0.8112,NA,1000,4790,7019,2364,2802,1,NA,NA,0.6477,0.3523,0.9872,950,20,NA,0.2849,NA,2910,8862,NA,NA,NA,NA,2
160658,00203100,University of Louisiana at Lafayette,Lafayette,2003,14075,1,1,4,5,NA,NA,NA,NA,5934,0.811,NA,1000,3861,6390,2364,2802,1,NA,NA,0.5674,0.4326,0.8703,970,21,NA,0.2981,NA,2700,8960,NA,NA,NA,NA,2
160755,00202900,Tulane University of Louisiana,New Orleans,2003,7830,1,1,4,5,NA,NA,NA,NA,6993,0.9355,NA,800,7892,7892,800,800,1,NA,NA,0.5261,0.4739,0.5528,1330,NA,NA,0.7379,NA,29810,29810,NA,NA,NA,NA,2
163286,00210300,University of Maryland-College Park,College Park,2003,24898,1,1,4,2,NA,NA,NA,NA,8966,0.7511,NA,886,7668,7668,2646,2646,1,NA,NA,0.492,0.508,0.4267,1270,NA,NA,0.7071,NA,6759,17433,NA,NA,NA,NA,2
164155,00210100,United States Naval Academy,Annapolis,2003,4335,1,1,3,0,NA,NA,NA,NA,9010,0.8976,NA,0,0,0,0,0,1,NA,NA,0.1552,0.8448,0.1049,1295,NA,NA,0.8626,NA,0,0,NA,NA,NA,NA,2
164924,00212800,Boston College,Chestnut Hill,2003,8967,1,1,4,1,NA,NA,NA,NA,9453,0.5969,NA,650,9300,7450,1000,1000,1,NA,NA,0.5212,0.4788,0.3075,1315,NA,NA,0.8937,NA,27080,27080,NA,NA,NA,NA,2
164988,00213000,Boston University,Boston,2003,15780,1,1,4,1,NA,NA,NA,NA,8135,0.6243,NA,753,9288,9288,1453,1453,1,NA,NA,0.5989,0.4011,0.5798,1285,NA,NA,0.7534,NA,28906,28906,NA,NA,NA,NA,2
166027,00215500,Harvard University,Cambridge,2003,7000,1,1,4,1,NA,NA,NA,NA,13114,0.7457,NA,950,8868,8868,1572,1572,1,NA,NA,0.4783,0.5217,0.0998,1488,33,NA,0.9781,NA,29060,29060,NA,NA,NA,NA,2
166124,00214100,College of the Holy Cross,Worcester,2003,2748,1,1,3,1,NA,NA,NA,NA,6857,0.8129,NA,400,8440,7800,900,900,1,NA,NA,0.5357,0.4643,0.4232,1280,NA,NA,0.9008,NA,28011,28011,NA,NA,NA,NA,2
166629,00222100,University of Massachusetts-Amherst,Amherst,2003,18064,1,1,4,1,NA,NA,NA,NA,7830,0.8015,NA,500,5748,5748,1400,1400,1,NA,NA,0.5029,0.4971,0.8195,1135,NA,NA,0.6356,NA,8410,17263,NA,NA,NA,NA,2
169248,00224300,Central Michigan University,Mount Pleasant,2003,19367,1,1,4,3,NA,NA,NA,NA,6351,0.522,NA,750,5924,5924,1628,1628,1,NA,NA,0.5865,0.4135,0.7035,1010,22,NA,0.523,NA,5218,12148,NA,NA,NA,NA,2
169716,00232300,University of Detroit Mercy,Detroit,2003,2986,1,1,4,3,NA,NA,NA,NA,6194,1,NA,1250,6382,8310,3540,3018,1,NA,NA,0.6765,0.3235,0.8106,1030,22,NA,0.5459,NA,19200,19200,NA,NA,NA,NA,2
169798,00225900,Eastern Michigan University,Ypsilanti,2003,19232,1,1,4,3,NA,NA,NA,NA,6401,0.6096,NA,900,5850,5393,2700,3100,1,NA,NA,0.6069,0.3931,0.7422,978,21,NA,0.3768,NA,5812,15544,NA,NA,NA,NA,2
170976,00232500,University of Michigan-Ann Arbor,Ann Arbor,2003,24348,1,1,4,3,NA,NA,NA,NA,8615,0.7756,NA,938,6704,6704,2021,2021,1,NA,NA,0.5124,0.4876,0.5325,1283,28,NA,0.8509,NA,7975,24778,NA,NA,NA,NA,2
171100,00229000,Michigan State University,East Lansing,2003,34617,1,1,4,3,NA,NA,NA,NA,8343,0.8726,NA,810,5272,5272,1382,1382,1,NA,NA,0.5357,0.4643,0.7084,1129,25,NA,0.6949,NA,6633,16663,NA,NA,NA,NA,2
172699,00233000,Western Michigan University,Kalamazoo,2003,23143,1,1,4,3,NA,NA,NA,NA,6696,0.9757,NA,834,6496,5288,2450,3314,1,NA,NA,0.5135,0.4865,0.8227,1050,23,NA,0.5612,NA,5535,13048,NA,NA,NA,NA,2
174066,00396900,University of Minnesota-Twin Cities,Minneapolis,2003,28747,1,1,4,4,NA,NA,NA,NA,8784,0.8412,NA,730,6044,6614,1742,1742,1,NA,NA,0.5238,0.4762,0.7601,1145,25,NA,0.544,NA,7116,18746,NA,NA,NA,NA,2
176017,00244000,University of Mississippi,University,2003,11129,1,2,4,5,NA,NA,NA,NA,6213,0.7222,NA,800,5300,5300,2800,2800,1,NA,NA,0.5256,0.4744,0.6726,1070,23,NA,0.5582,NA,3916,8826,NA,NA,NA,NA,2
176080,00242300,Mississippi State University,Mississippi State,2003,12839,1,1,4,5,NA,NA,NA,NA,6303,0.8231,NA,750,5265,5265,1995,1995,1,NA,NA,0.4742,0.5258,0.7518,1085,24,NA,0.5749,NA,3874,8780,NA,NA,NA,NA,2
176372,00244100,University of Southern Mississippi,Hattiesburg,2003,12371,1,1,4,5,NA,NA,NA,NA,5765,0.7985,NA,800,4420,5800,2770,3270,1,NA,NA,0.6017,0.3983,0.616,972,21,NA,0.4642,NA,3874,8752,NA,NA,NA,NA,2
178396,00251600,University of Missouri-Columbia,Columbia,2003,20027,1,1,4,4,NA,NA,NA,NA,6690,0.661,NA,880,5770,5770,2550,2550,1,NA,NA,0.5157,0.4843,0.8087,1165,26,NA,0.6646,NA,6150,14968,NA,NA,NA,NA,2
179867,00252000,Washington University in St Louis,Saint Louis,2003,6233,1,1,4,4,NA,NA,NA,NA,10410,0.6166,NA,960,9240,9240,1528,1528,1,NA,NA,0.5189,0.4811,0.2002,1392,31,NA,0.8935,NA,29053,29053,NA,NA,NA,NA,2
180461,00253200,Montana State University,Bozeman,2003,10562,1,1,4,7,NA,NA,NA,NA,5940,0.6772,NA,890,5520,5370,2420,2420,1,NA,NA,0.4594,0.5406,0.8487,1081,23,NA,0.4431,NA,4145,12707,NA,NA,NA,NA,2
180489,00253600,The University of Montana,Missoula,2003,11212,1,1,4,7,NA,NA,NA,NA,5801,0.7419,NA,800,5292,5292,3680,3680,1,NA,NA,0.5272,0.4728,0.9383,1055,22,NA,0.4571,NA,4104,11475,NA,NA,NA,NA,2
181002,00254200,Creighton University,Omaha,2003,3511,1,1,4,4,NA,NA,NA,NA,6444,0.6784,NA,1000,6826,6978,2400,2400,1,NA,NA,0.6015,0.3985,0.8652,1145,25,NA,0.713,NA,19992,19992,NA,NA,NA,NA,2
181464,00256500,University of Nebraska-Lincoln,Lincoln,2003,17708,1,1,4,4,NA,NA,NA,NA,7660,0.7669,NA,772,5204,5204,2490,2490,1,NA,NA,0.4753,0.5247,0.7829,1114,24,NA,0.5947,NA,4771,12353,NA,NA,NA,NA,2
182281,00256900,University of Nevada-Las Vegas,Las Vegas,2003,19621,1,1,4,8,NA,NA,NA,NA,7566,0.5003,NA,850,8940,7870,2410,3380,2,NA,NA,0.5595,0.4405,0.8211,1016,22,NA,0.3783,NA,2826,11313,NA,NA,NA,NA,2
182290,00256800,University of Nevada-Reno,Reno,2003,11606,1,2,4,8,NA,NA,NA,NA,7231,0.9423,NA,1000,6990,8235,4895,6095,1,NA,NA,0.5501,0.4499,0.9025,1052,23,NA,0.4833,NA,2830,11317,NA,NA,NA,NA,2
182670,00257300,Dartmouth College,Hanover,2003,4006,1,1,4,1,NA,NA,NA,NA,8755,0.8094,NA,1035,8625,8625,1264,1264,1,NA,NA,0.491,0.509,0.1818,1430,NA,NA,0.9478,NA,28965,28965,NA,NA,NA,NA,2
186131,00262700,Princeton University,Princeton,2003,4676,1,1,4,2,NA,NA,NA,NA,11862,0.786,NA,940,8109,8109,2581,2581,1,NA,NA,0.4805,0.5195,0.1018,1465,NA,NA,0.9655,NA,28540,28540,NA,NA,NA,NA,2
186380,00262900,Rutgers University-New Brunswick,New Brunswick,2003,26860,1,3,4,2,NA,NA,NA,NA,9137,0.6413,NA,775,8027,11399,2018,3156,1,NA,NA,0.5239,0.4761,0.544,1190,NA,NA,0.723,NA,7927,14441,NA,NA,NA,NA,2
187985,00266300,University of New Mexico-Main Campus,Albuquerque,2003,17442,1,5,4,6,NA,NA,NA,NA,6931,0.5812,NA,768,5450,6898,2892,3866,1,NA,NA,0.5748,0.4252,0.7546,1010,22,NA,0.4196,NA,3313,11954,NA,NA,NA,NA,2
188030,00265700,New Mexico State University-Main Campus,Las Cruces,2003,11968,1,5,4,6,NA,NA,NA,NA,6200,0.8419,NA,760,5856,5856,2916,2916,1,NA,NA,0.5496,0.4504,0.8417,970,21,NA,0.4274,NA,3372,11250,NA,NA,NA,NA,2
188207,03076100,Southwestern College,Santa Fe,2003,NA,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
190099,00270100,Colgate University,Hamilton,2003,2768,1,1,4,2,NA,NA,NA,NA,8392,1,NA,810,7155,7155,915,915,1,NA,NA,0.5014,0.4986,0.3132,1349,30,NA,0.8861,NA,29940,29940,NA,NA,NA,NA,2
190150,00270700,Columbia University in the City of New York,New York,2003,7134,1,1,4,2,NA,NA,NA,NA,10014,0.6559,NA,800,8802,8810,750,750,1,NA,NA,0.4745,0.5255,0.1358,1425,NA,NA,0.9213,NA,29788,29788,NA,NA,NA,NA,2
190415,00271100,Cornell University,Ithaca,2003,13616,1,1,4,2,NA,NA,NA,NA,9761,0.9079,NA,640,9580,9529,1300,1300,1,NA,NA,0.4952,0.5048,0.3099,1367,30,NA,0.9193,NA,28754,28754,NA,NA,NA,NA,2
191241,00272200,Fordham University,Bronx,2003,7244,1,2,4,2,NA,NA,NA,NA,8676,1,NA,660,9700,9700,2050,1865,1,NA,NA,0.5943,0.4057,0.5361,1183,26,NA,0.7875,NA,24720,24720,NA,NA,NA,NA,2
192703,00275800,Manhattan College,Riverdale,2003,2809,1,1,4,2,NA,NA,NA,NA,7107,0.5819,NA,1000,8100,8100,1600,1600,1,NA,NA,0.5027,0.4973,0.5283,1094,21,NA,0.6414,NA,19100,19100,NA,NA,NA,NA,2
193900,00278500,New York University,New York,2003,19129,1,1,4,2,NA,NA,NA,NA,9467,0.3781,NA,700,10910,11100,1000,750,1,NA,NA,0.6025,0.3975,0.321,1310,NA,NA,0.7936,NA,28496,28496,NA,NA,NA,NA,2
196088,00283700,University at Buffalo,Buffalo,2003,17389,1,1,4,2,NA,NA,NA,NA,8316,0.59,NA,772,7666,7574,1446,1446,1,NA,NA,0.4519,0.5481,0.6241,1136,26,NA,0.5709,NA,5861,11811,NA,NA,NA,NA,2
196413,00288200,Syracuse University,Syracuse,2003,11676,1,1,4,2,NA,NA,NA,NA,7723,0.637,NA,1300,9890,9590,1480,1480,1,NA,NA,0.5682,0.4318,0.6164,1225,NA,NA,0.8099,NA,25142,25142,NA,NA,NA,NA,2
197036,00289300,United States Military Academy,West  Point,2003,4209,1,1,3,0,NA,NA,NA,NA,NA,0.4039,NA,0,0,NA,0,0,1,NA,NA,0.1518,0.8482,0.1232,1294,29,NA,0.8159,NA,0,0,NA,NA,NA,NA,2
197869,00290600,Appalachian State University,Boone,2003,12385,1,1,4,5,NA,NA,NA,NA,6100,0.9577,NA,550,4710,4950,2200,2600,1,NA,NA,0.5004,0.4996,0.6446,1110,NA,NA,0.6118,NA,2927,12294,NA,NA,NA,NA,2
198385,00291800,Davidson College,Davidson,2003,1704,1,1,3,5,NA,NA,NA,NA,7600,0.8833,NA,1000,7371,7371,1526,1526,1,NA,NA,0.4988,0.5012,0.3181,1341,29,NA,0.8979,NA,25903,25903,NA,NA,NA,NA,2
198419,00292000,Duke University,Durham,2003,6086,1,1,4,5,NA,NA,NA,NA,9854,0.4317,NA,910,8210,5500,1610,3200,1,NA,NA,0.4855,0.5145,0.2316,1420,32,NA,0.9358,NA,29345,29345,NA,NA,NA,NA,2
198464,00292300,East Carolina University,Greenville,2003,16835,1,1,4,5,NA,NA,NA,NA,5917,0.9692,NA,800,6440,6440,2400,2400,1,NA,NA,0.5927,0.4073,0.7703,1035,NA,NA,0.5378,NA,3131,13270,NA,NA,NA,NA,2
199120,00297400,University of North Carolina at Chapel Hill,Chapel Hill,2003,15711,1,1,4,5,NA,NA,NA,NA,8631,0.9226,NA,800,6516,6930,2200,1898,1,NA,NA,0.5888,0.4112,0.3543,1275,NA,NA,0.8285,NA,4072,15920,NA,NA,NA,NA,2
199193,00297200,North Carolina State University at Raleigh,Raleigh,2003,20314,1,1,4,5,NA,NA,NA,NA,7573,0.9587,NA,800,5918,6434,1500,1800,1,NA,NA,0.4164,0.5836,0.5946,1195,NA,NA,0.6281,NA,3970,15818,NA,NA,NA,NA,2
